,sumr_list
924,-121.33756430978188
925,-5555.433010494847
926,-6084.59014001378
927,-752.6723927539347
928,-1872.0726302217906
929,-3593.9496324291986
930,-373.14986666065204
931,-945.5999238657431
932,-990.2070973448452
933,-722.4586487739939
934,-4277.928271553657
935,-4654.732662856342
936,-781.7003237635306
937,-4914.610269571425
938,-2077.9735658397303
939,-1536.9484540187389
940,-2563.85591977901
941,-3603.794112614389
942,-4491.247204132801
943,-4866.877725253888
944,-2464.4666711763034
945,-3370.393867249079
946,-2166.765038288237
947,-810.7874156798018
948,-1290.186005860073
949,-856.6157158987027
950,-290.9603029025828
951,-6673.004032596907
952,-896.3162202511139
953,-5551.442791844142
954,-4491.595624187081
955,-3263.332062416518
956,-611.9383231662256
957,-1609.677336979333
958,-1454.0837063821994
959,-5571.227101733498
960,-3415.838890025095
961,-2173.965008277209
962,-2444.390091125619
963,-2365.4681839620052
964,-1100.3081390750754
965,-859.4968462841769
966,-4918.969867297898
967,-1092.7173153714718
968,-1125.4488606745774
969,-1268.1415650201834
970,-3937.52249389781
971,-285.86367030580817
972,-1032.9173850261177
973,-2904.2589562290364
974,-3553.016393704884
975,-2657.4354759276544
976,-3432.688308111251
977,-1403.9629997456002
978,-1621.8358054098846
979,-2586.430904823233
980,-320.8109860288119
981,-2981.799987464464
982,-220.55084807305332
983,-3839.7292950466467
984,-2444.0077041663103
985,-3138.313835380847
986,-3508.0108669454403
987,-2468.1726377566256
988,-1959.3746411534757
989,-3598.716049497803
990,-7921.111378852219
991,-3607.696473793472
992,-4692.256809969487
993,-4335.854361171415
994,-462.11840105342407
995,-5842.766262959012
996,-3013.4129513904722
997,-4721.569851751899
998,-3602.446718826384
999,-467.6635210461523
1000,-3395.2827959513047
1001,-2298.291514464795
1002,-2527.2181174476173
1003,-707.8493017871225
1004,-619.626988261742
1005,-2130.1827228661496
1006,-1117.3645845859862
1007,-642.3693788171477
1008,-4485.131537161296
1009,-8572.759630546525
1010,-65377.56204833169
1011,-8879.063448691959
1012,-668.0062228432075
1013,-6816.625912001719
1014,-2500.552108478365
1015,-2612.749380766832
1016,-3173.367297116077
1017,-3132.942594116425
1018,-7714.343889328457
1019,-6642.358189919105
1020,-61731.474855858854
1021,-2872.139810266387
1022,-1080.8782019761145
1023,-2699.7602555166445
1024,-320.5700225226326
1025,-5193.1716200434985
1026,-7913.039895146762
1027,-4381.401836162342
1028,-761.1554766034044
1029,-825.1893466805973
1030,-4556.743864088998
1031,-8797.952355702953
1032,-7414.745393544351
1033,-4301.560540653073
1034,-374.4986261768881
