,sumr_list
1068,-1069.0327723257071
1069,-680.1882659408587
1070,-7490.89376743096
1071,-3391.209928059387
1072,-844.1486645564536
1073,-595.8857181855982
1074,-1699.0226993368974
1075,-1999.9265788834937
1076,-925.6811959212904
1077,-1853.737280419813
1078,-806.058032715738
1079,-364.71416261325425
1080,-7271.718066199741
1081,-1210.6672327720541
1082,-2993.7777824302066
1083,-3480.221385292591
1084,-1602.6920771494395
1085,-2401.0777115864976
1086,-417.6353852080191
1087,-3201.0579735959814
1088,-2543.6661691501104
1089,-660.1670076114483
1090,-3636.3499734632246
1091,-2374.1863544863468
1092,-1147.0910713854548
1093,-5344.50364503257
1094,-2256.1301888235066
1095,-1288.4494272710185
1096,-2705.508895232905
1097,-1857.1712442539133
1098,-1493.1218505722536
1099,-1903.830667363296
1100,-2140.5023504384594
1101,-3040.657504254712
1102,-1098.12357933581
1103,-2269.8104478740397
1104,-1712.5551341691573
1105,-1383.6273098389074
1106,-1830.482561510717
1107,-2198.0255398435706
1108,-4964.586764607145
1109,-2729.60529376369
1110,-612.7840464445699
1111,-1883.6285057420514
1112,-2347.8794595549134
1113,-917.5928999047607
1114,-3594.1469535590777
1115,-2896.2261504778976
1116,-398.1059961801226
1117,-711.7418199300037
1118,-3838.624469568834
1119,-1330.0961329841575
1120,-2687.749984125141
1121,-3458.4035048375836
1122,-1010.8705928083751
1123,-2417.4576060771738
1124,-1264.2303872218104
1125,-10397.649058079345
1126,-2671.850456383535
1127,-1201.402310309901
1128,-1894.9933227868917
1129,-3574.196360466944
1130,-2214.433255168569
1131,-506.9838705329923
1132,-2507.0394332976625
1133,-5276.212143118283
1134,-1268.3736755917698
1135,-913.5146949983613
1136,-2259.6795729463665
1137,-4921.0216886435
1138,-2739.4813443176554
1139,-2402.4261870311534
1140,-4509.468127793084
1141,-1576.0822461219127
1142,-1710.7127880608473
1143,-5139.639483140786
1144,-4056.6576304821997
1145,-2114.5517327294688
1146,-2757.5026865726013
1147,-2119.595760296328
1148,-1876.070065193449
1149,-1321.8247922930082
1150,-1376.673245621754
1151,-2843.268153208473
1152,-295.506373931377
1153,-451.0712658662772
1154,-4088.9945259358965
1155,-578.5781369460965
1156,-938.7208901078453
1157,-1044.8680017360955
1158,-535.7323877821706
1159,-3239.0304243946202
1160,-846.6522177502852
1161,-1434.8112863008841
1162,-2003.980162796059
1163,-1820.033669718825
1164,-1203.9289874935619
1165,-1212.0127274459226
1166,-1917.9752173907789
1167,-1290.4159631703951
1168,-6908.443811802412
1169,-733.3056808581271
1170,-1718.7155669077022
1171,-1790.12087619818
1172,-5620.546657560966
1173,-1458.3711853334064
1174,-1004.0320659656204
1175,-4410.644231140452
1176,-3602.445225423777
1177,-1837.964222193127
1178,-2713.2909867505896
1179,-657.2508143793876
1180,-336.8079236071098
1181,-1845.3395459213637
1182,-5148.370537995459
1183,-1479.6422107840522
1184,-691.4748425761926
1185,-1689.612531490669
1186,-3088.3830383371724
1187,-3094.748550872368
1188,-2468.829599062722
1189,-914.9916151731915
1190,-2015.9476085669844
1191,-1509.8131069017095
1192,-4233.976247610895
1193,-3799.011150688787
1194,-932.6667039689455
1195,-2020.7009714592155
1196,-2267.0300250780565
1197,-1913.473178554853
1198,-2016.3388796069805
1199,-1761.5644738322887
1200,-3705.439291478778
1201,-2993.0045984195385
1202,-1113.8007913021572
1203,-3155.8604539432395
1204,-2571.611997299124
1205,-1214.334796184572
